timestamp,capture_ms,inference_ms,postprocess_ms,loop_ms,fps,num_detections,max_score
1773329495.431392,33.020,14.645,0.014,65.992,15.15,0,0.000
1773329495.4981427,32.338,14.304,0.013,65.783,15.20,0,0.000
1773329495.5645456,31.911,14.426,0.013,65.477,15.27,0,0.000
1773329495.6313195,32.298,14.366,0.013,65.833,15.19,0,0.000
1773329495.698312,31.970,14.259,0.012,66.134,15.12,0,0.000
1773329495.7644176,31.705,14.281,0.012,65.009,15.38,0,0.000
1773329495.8316185,32.333,17.456,0.015,66.407,15.06,0,0.000
1773329495.8977683,31.645,14.310,0.014,64.988,15.39,0,0.000
1773329495.9644465,32.181,14.402,0.014,65.814,15.19,0,0.000
1773329496.031188,32.023,14.270,0.012,65.686,15.22,0,0.000
1773329496.0978663,32.018,14.313,0.014,65.710,15.22,0,0.000
1773329496.164352,31.664,14.373,0.013,65.138,15.35,0,0.000
1773329496.231151,32.060,14.262,0.011,65.963,15.16,0,0.000
1773329496.297522,32.092,14.313,0.013,65.190,15.34,0,0.000
1773329496.3645725,32.990,15.028,0.014,66.250,15.09,0,0.000
1773329496.4309683,33.346,14.354,0.014,65.449,15.28,0,0.000
1773329496.4983163,31.539,14.254,0.013,66.071,15.14,0,0.000
1773329496.5640776,31.790,14.288,0.009,64.749,15.44,0,0.000
1773329496.6309109,32.529,14.985,0.011,66.040,15.14,0,0.000
1773329496.6978662,32.063,14.507,0.013,65.876,15.18,0,0.000
1773329496.7642817,31.816,15.102,0.011,65.521,15.26,0,0.000
1773329496.8308163,32.605,18.194,0.014,65.595,15.25,0,0.000
1773329496.8974423,32.077,14.309,0.013,65.812,15.19,0,0.000
1773329496.9641418,32.129,14.303,0.010,65.718,15.22,0,0.000
1773329497.030726,33.851,15.684,0.013,65.677,15.23,0,0.000
1773329497.0974667,32.336,14.585,0.014,65.750,15.21,0,0.000
1773329497.164109,32.846,14.779,0.013,65.692,15.22,0,0.000
1773329497.2317314,31.934,14.276,0.013,66.687,15.00,0,0.000
1773329497.297113,30.937,14.243,0.013,64.495,15.51,0,0.000
1773329497.3638756,32.357,15.589,0.018,65.827,15.19,0,0.000
1773329497.4305358,32.116,14.251,0.014,65.822,15.19,0,0.000
1773329497.4971156,32.012,14.217,0.009,65.377,15.30,0,0.000
1773329497.5638602,32.410,14.274,0.011,65.948,15.16,0,0.000
1773329497.6328073,32.627,15.307,0.014,68.003,14.71,0,0.000
1773329497.6971538,29.695,14.206,0.010,63.446,15.76,0,0.000
1773329497.763857,32.255,14.560,0.014,65.633,15.24,0,0.000
1773329497.8303857,31.814,14.351,0.024,65.616,15.24,0,0.000
1773329497.8971047,32.019,15.043,0.020,65.568,15.25,0,0.000
1773329497.9637768,31.935,15.341,0.013,65.861,15.18,0,0.000
1773329498.0302155,31.841,14.356,0.012,65.220,15.33,0,0.000
1773329498.097103,35.821,15.347,0.019,66.062,15.14,0,0.000
1773329498.1635692,31.986,14.306,0.013,65.494,15.27,0,0.000
1773329498.2301643,32.135,14.260,0.012,65.778,15.20,0,0.000
1773329498.2968307,32.381,16.530,0.017,65.713,15.22,0,0.000
1773329498.363822,32.413,14.671,0.012,66.170,15.11,0,0.000
1773329498.4300077,32.543,14.628,0.010,65.152,15.35,0,0.000
1773329498.4968326,32.314,14.333,0.012,66.034,15.14,0,0.000
1773329498.5635586,32.426,14.761,0.011,65.694,15.22,0,0.000
1773329498.6304305,32.017,14.271,0.013,66.009,15.15,0,0.000
1773329498.6966205,31.725,14.336,0.013,65.139,15.35,0,0.000
1773329498.7634833,32.508,14.259,0.014,66.050,15.14,0,0.000
1773329498.8300867,32.081,14.339,0.021,65.647,15.23,0,0.000
1773329498.8965414,32.034,14.578,0.029,65.627,15.24,0,0.000
1773329498.9650753,32.715,14.920,0.015,67.589,14.80,0,0.000
1773329499.0302196,30.753,15.114,0.014,64.194,15.58,0,0.000
1773329499.0972657,32.154,14.819,0.016,65.852,15.19,0,0.000
1773329499.1635876,30.672,14.891,0.017,64.631,15.47,0,0.000
1773329499.2302158,33.279,17.549,0.019,65.621,15.24,0,0.000
1773329499.2979782,31.878,14.838,0.013,66.750,14.98,0,0.000
1773329499.3636901,31.122,15.539,0.014,64.674,15.46,0,0.000
1773329499.4298544,32.394,14.989,0.013,65.311,15.31,0,0.000
1773329499.496736,32.267,14.691,0.014,65.933,15.17,0,0.000
1773329499.563381,31.922,14.750,0.013,65.721,15.22,0,0.000
1773329499.630135,31.890,15.400,0.015,65.644,15.23,0,0.000
1773329499.7021656,31.784,14.795,0.014,71.093,14.07,0,0.000
1773329499.7634082,27.413,16.251,0.017,60.197,16.61,0,0.000
1773329499.8312883,32.145,15.072,0.014,67.037,14.92,0,0.000
1773329499.896457,31.530,14.656,0.014,64.109,15.60,0,0.000
1773329499.963146,32.116,15.201,0.015,65.777,15.20,0,0.000
1773329500.0298421,32.947,15.903,0.015,65.714,15.22,0,0.000
1773329500.0965128,32.323,14.879,0.014,65.806,15.20,0,0.000
1773329500.163473,32.001,14.788,0.019,65.960,15.16,0,0.000
1773329500.23014,31.642,14.587,0.014,65.676,15.23,0,0.000
1773329500.2959223,31.338,14.480,0.016,64.752,15.44,0,0.000
1773329500.362663,32.169,15.224,0.014,65.943,15.16,0,0.000
1773329500.4293056,32.365,14.310,0.012,65.643,15.23,0,0.000
1773329500.495974,31.918,14.261,0.012,65.797,15.20,0,0.000
1773329500.56261,33.027,14.267,0.012,65.609,15.24,0,0.000
1773329500.6291738,34.292,14.259,0.013,65.687,15.22,0,0.000
1773329500.6960368,32.328,14.899,0.012,65.913,15.17,0,0.000
1773329500.7625425,31.796,14.618,0.013,65.438,15.28,0,0.000
1773329500.829674,31.858,15.430,0.029,63.585,15.73,0,0.000
1773329500.8967671,31.406,14.268,0.010,66.253,15.09,0,0.000
1773329500.962401,30.754,14.289,0.012,64.210,15.57,0,0.000
1773329501.028936,32.658,15.527,0.013,65.718,15.22,0,0.000
1773329501.095646,32.722,14.368,0.010,65.780,15.20,0,0.000
1773329501.164416,32.283,14.402,0.012,67.903,14.73,0,0.000
1773329501.2288682,30.462,14.438,0.014,63.432,15.76,0,0.000
1773329501.2956352,34.251,14.286,0.012,65.967,15.16,0,0.000
1773329501.3622496,32.021,14.257,0.013,65.656,15.23,0,0.000
1773329501.4287348,32.015,14.219,0.012,65.545,15.26,0,0.000
1773329501.4955003,32.494,14.327,0.013,65.825,15.19,0,0.000
1773329501.5622017,32.021,14.276,0.014,65.900,15.17,0,0.000
1773329501.6287076,32.147,14.431,0.012,65.454,15.28,0,0.000
1773329501.69551,32.159,14.281,0.013,65.999,15.15,0,0.000
1773329501.762174,32.283,14.342,0.012,65.665,15.23,0,0.000
1773329501.8286533,32.042,14.810,0.020,65.664,15.23,0,0.000
1773329501.8953059,32.301,14.375,0.012,65.699,15.22,0,0.000
1773329501.9620514,32.044,14.299,0.013,65.865,15.18,0,0.000
1773329502.0286386,32.030,14.623,0.011,65.549,15.26,0,0.000
1773329502.0952876,33.470,14.330,0.013,65.842,15.19,0,0.000
1773329502.161793,34.254,14.408,0.013,65.567,15.25,0,0.000
1773329502.2285721,32.316,14.426,0.015,65.988,15.15,0,0.000
1773329502.2953117,32.102,14.537,0.013,65.778,15.20,0,0.000
1773329502.3619099,31.942,14.298,0.014,65.755,15.21,0,0.000
1773329502.4296446,32.018,14.234,0.012,66.780,14.97,0,0.000
1773329502.4979959,30.825,14.269,0.014,67.520,14.81,0,0.000
1773329502.5616229,29.175,14.247,0.012,62.587,15.98,0,0.000
1773329502.6283956,35.347,14.593,0.017,65.976,15.16,0,0.000
1773329502.6948605,32.446,14.558,0.012,65.524,15.26,0,0.000
1773329502.7615376,32.360,16.185,0.011,65.865,15.18,0,0.000
1773329502.8282824,32.234,14.856,0.023,65.813,15.19,0,0.000
1773329502.8948162,32.038,14.429,0.011,65.666,15.23,0,0.000
1773329502.9615042,32.180,15.313,0.013,65.747,15.21,0,0.000
1773329503.0291438,32.033,14.423,0.011,66.746,14.98,0,0.000
1773329503.0946732,31.391,16.379,0.014,64.599,15.48,0,0.000
1773329503.1615465,32.271,16.596,0.010,66.046,15.14,0,0.000
1773329503.228167,32.066,14.451,0.012,65.651,15.23,0,0.000
1773329503.2946973,32.041,14.275,0.010,65.656,15.23,0,0.000
1773329503.3614268,32.207,16.421,0.012,65.671,15.23,0,0.000
1773329503.4280367,32.216,14.621,0.012,65.804,15.20,0,0.000
1773329503.494728,32.324,14.369,0.012,65.743,15.21,0,0.000
1773329503.5614355,32.038,14.576,0.009,65.876,15.18,0,0.000
1773329503.6280203,35.678,14.509,0.021,65.645,15.23,0,0.000
1773329503.6947613,31.969,14.511,0.012,65.832,15.19,0,0.000
1773329503.7612321,32.243,14.768,0.012,65.379,15.30,0,0.000
1773329503.827907,32.004,15.662,0.021,65.850,15.19,0,0.000
1773329503.894566,32.374,14.502,0.009,65.624,15.24,0,0.000
1773329503.9610894,31.973,14.285,0.013,65.658,15.23,0,0.000
1773329504.0276334,32.773,14.581,0.011,65.585,15.25,0,0.000
1773329504.0943074,32.275,14.980,0.017,65.877,15.18,0,0.000
1773329504.1611583,32.206,15.480,0.013,65.902,15.17,0,0.000
1773329504.2276287,31.673,14.240,0.012,65.300,15.31,0,0.000
1773329504.2945545,32.305,14.531,0.013,65.965,15.16,0,0.000
1773329504.361072,32.245,14.206,0.009,65.650,15.23,0,0.000
1773329504.42837,32.123,14.364,0.010,66.335,15.08,0,0.000
1773329504.4944615,31.245,15.010,0.013,65.173,15.34,0,0.000
1773329504.560935,31.907,14.837,0.013,65.439,15.28,0,0.000
1773329504.6275005,32.093,14.274,0.011,65.671,15.23,0,0.000
1773329504.6942694,33.320,14.377,0.014,65.826,15.19,0,0.000
1773329504.7611272,31.998,14.901,0.014,65.984,15.16,0,0.000
1773329504.8273146,31.754,14.430,0.019,65.151,15.35,0,0.000
1773329504.8941226,32.093,14.315,0.013,65.829,15.19,0,0.000
1773329504.9614625,32.115,14.389,0.011,66.377,15.07,0,0.000
1773329505.027449,31.022,16.041,0.016,64.741,15.45,0,0.000
1773329505.0940888,32.092,14.285,0.011,65.570,15.25,0,0.000
1773329505.1606688,31.903,15.587,0.017,65.575,15.25,0,0.000
1773329505.2280238,32.096,14.533,0.015,66.408,15.06,0,0.000
1773329505.2945054,33.407,15.293,0.016,65.553,15.25,0,0.000
1773329505.3609416,32.114,14.809,0.016,65.431,15.28,0,0.000
1773329505.4285674,33.245,14.844,0.013,66.727,14.99,0,0.000
1773329505.4955866,31.825,14.918,0.015,66.060,15.14,0,0.000
1773329505.5610576,30.639,14.880,0.014,64.634,15.47,0,0.000
1773329505.6273172,31.965,14.750,0.014,64.985,15.39,0,0.000
1773329505.694127,31.922,15.334,0.015,65.797,15.20,0,0.000
1773329505.7608807,32.145,14.709,0.011,65.770,15.20,0,0.000
1773329505.8274531,30.016,15.071,0.016,62.876,15.90,0,0.000
1773329505.8940866,33.774,14.789,0.013,65.602,15.24,0,0.000
1773329505.9618268,44.782,19.980,0.024,66.877,14.95,0,0.000
1773329506.0276678,39.878,17.515,0.022,64.623,15.47,0,0.000
1773329506.0960133,38.282,16.249,0.013,67.058,14.91,0,0.000
1773329506.1605814,29.915,14.310,0.011,63.389,15.78,0,0.000
1773329506.2268207,31.726,14.900,0.014,65.440,15.28,0,0.000
1773329506.2934713,32.295,14.927,0.014,65.702,15.22,0,0.000
1773329506.3601794,32.076,14.848,0.011,65.820,15.19,0,0.000
1773329506.4267943,35.175,14.417,0.012,65.675,15.23,0,0.000
1773329506.4938498,32.963,14.844,0.012,66.204,15.10,0,0.000
1773329506.5601041,31.694,14.395,0.011,65.227,15.33,0,0.000
1773329506.626676,31.999,14.646,0.012,65.766,15.21,0,0.000
1773329506.693395,32.503,15.088,0.012,65.740,15.21,0,0.000
1773329506.7599661,32.370,14.296,0.010,65.688,15.22,0,0.000
1773329506.8265738,32.185,14.880,0.021,65.671,15.23,0,0.000
1773329506.8932157,32.088,15.389,0.013,65.824,15.19,0,0.000
1773329506.960086,32.043,14.237,0.011,65.830,15.19,0,0.000
1773329507.0264556,31.804,14.323,0.015,65.464,15.28,0,0.000
1773329507.0931735,32.911,14.213,0.012,65.769,15.20,0,0.000
1773329507.159775,32.018,14.260,0.010,65.724,15.22,0,0.000
1773329507.226517,32.092,14.278,0.013,65.780,15.20,0,0.000
1773329507.2930386,31.904,14.282,0.010,65.601,15.24,0,0.000
1773329507.3597,32.138,14.674,0.017,65.655,15.23,0,0.000
1773329507.4263294,32.565,14.261,0.012,65.827,15.19,0,0.000
1773329507.4931786,32.498,14.724,0.014,65.660,15.23,0,0.000
1773329507.5596638,31.814,14.304,0.011,65.568,15.25,0,0.000
1773329507.6263754,32.382,14.251,0.012,65.751,15.21,0,0.000
1773329507.6927729,31.944,14.217,0.012,65.477,15.27,0,0.000
1773329507.7595448,32.817,14.293,0.012,65.840,15.19,0,0.000
1773329507.8262851,32.163,14.409,0.021,65.935,15.17,0,0.000
1773329507.8929348,32.065,14.299,0.013,65.464,15.28,0,0.000
1773329507.9595625,32.048,14.339,0.012,65.830,15.19,0,0.000
1773329508.0262923,32.412,14.492,0.010,65.777,15.20,0,0.000
1773329508.0927148,31.850,14.335,0.010,65.515,15.26,0,0.000
1773329508.1593316,36.393,17.318,0.016,65.689,15.22,0,0.000
1773329508.22597,32.068,14.208,0.011,65.824,15.19,0,0.000
1773329508.2924514,32.195,14.243,0.011,65.428,15.28,0,0.000
1773329508.359261,32.144,15.882,0.016,65.726,15.21,0,0.000
1773329508.425907,32.378,14.645,0.013,65.696,15.22,0,0.000
1773329508.4924603,32.020,14.648,0.011,65.669,15.23,0,0.000
1773329508.5590746,32.733,14.703,0.009,65.681,15.23,0,0.000
1773329508.6258845,34.986,14.415,0.010,66.006,15.15,0,0.000
1773329508.6926687,32.688,14.331,0.012,65.794,15.20,0,0.000
1773329508.7597487,32.512,14.400,0.014,66.195,15.11,0,0.000
1773329508.8260195,31.650,16.760,0.020,65.342,15.30,0,0.000
1773329508.8933413,31.932,15.594,0.010,66.463,15.05,0,0.000
1773329508.9590628,31.307,14.268,0.011,64.729,15.45,0,0.000
1773329509.0258203,36.079,14.886,0.026,65.956,15.16,0,0.000
1773329509.0960548,32.121,14.217,0.012,69.272,14.44,0,0.000
1773329509.1589034,28.417,14.301,0.012,61.973,16.14,0,0.000
1773329509.2267427,31.739,14.229,0.014,66.500,15.04,0,0.000
1773329509.2923765,30.868,14.253,0.013,64.805,15.43,0,0.000
1773329509.3588579,32.010,14.309,0.012,65.454,15.28,0,0.000
1773329509.4254975,33.506,14.384,0.014,65.841,15.19,0,0.000
1773329509.4921823,32.683,14.232,0.011,65.724,15.22,0,0.000
1773329509.5586472,32.033,14.324,0.014,65.578,15.25,0,0.000
1773329509.6253953,34.329,14.337,0.013,65.802,15.20,0,0.000
1773329509.6921175,32.102,14.458,0.012,65.919,15.17,0,0.000
1773329509.7588534,32.787,14.319,0.011,65.764,15.21,0,0.000
1773329509.8252318,31.875,14.910,0.021,65.393,15.29,0,0.000
1773329509.8921595,32.813,14.310,0.013,65.995,15.15,0,0.000
1773329509.9588785,31.952,14.490,0.012,65.915,15.17,0,0.000
1773329510.0256422,31.915,14.343,0.012,65.772,15.20,0,0.000
1773329510.0919569,32.513,14.364,0.012,65.517,15.26,0,0.000
1773329510.1585462,32.133,14.687,0.014,65.634,15.24,0,0.000
1773329510.2251568,32.062,14.249,0.012,65.667,15.23,0,0.000
1773329510.2917829,32.504,15.056,0.030,65.539,15.26,0,0.000
1773329510.3621614,32.127,14.790,0.011,69.572,14.37,0,0.000
1773329510.4249628,28.783,14.526,0.012,61.818,16.18,0,0.000
1773329510.4922013,33.769,14.252,0.012,66.244,15.10,0,0.000
1773329510.5583549,31.671,14.334,0.013,65.141,15.35,0,0.000
1773329510.6250522,32.627,14.228,0.012,65.864,15.18,0,0.000
1773329510.6922631,33.715,14.296,0.010,66.266,15.09,0,0.000
1773329510.7582805,32.442,14.309,0.012,65.225,15.33,0,0.000
1773329510.8250046,32.497,14.471,0.021,65.765,15.21,0,0.000
1773329510.8915956,31.983,14.470,0.013,65.714,15.22,0,0.000
1773329510.9592154,32.024,14.529,0.009,66.552,15.03,0,0.000
1773329511.025341,31.182,14.309,0.012,65.301,15.31,0,0.000
1773329511.0926101,32.195,15.230,0.014,66.217,15.10,0,0.000
1773329511.1586068,34.188,14.797,0.015,65.013,15.38,0,0.000
1773329511.2249835,31.831,15.123,0.012,65.251,15.33,0,0.000
1773329511.2915983,33.069,14.775,0.016,65.792,15.20,0,0.000
1773329511.3588798,32.294,14.726,0.015,66.330,15.08,0,0.000
1773329511.4248269,32.442,15.252,0.015,65.013,15.38,0,0.000
1773329511.4962375,32.756,15.340,0.015,70.460,14.19,0,0.000
1773329511.558514,27.548,15.177,0.014,61.424,16.28,0,0.000
1773329511.6249316,31.909,15.079,0.015,65.428,15.28,0,0.000
1773329511.6916964,32.120,14.655,0.013,65.923,15.17,0,0.000
1773329511.758166,31.898,15.116,0.014,65.296,15.31,0,0.000
1773329511.8251748,32.011,14.932,0.023,66.086,15.13,0,0.000
1773329511.891924,32.239,15.270,0.015,65.533,15.26,0,0.000
1773329511.9581084,31.237,14.713,0.015,65.035,15.38,0,0.000
1773329512.024739,31.928,14.824,0.014,65.543,15.26,0,0.000
1773329512.092715,34.590,15.114,0.016,67.158,14.89,0,0.000
1773329512.1591363,32.206,14.726,0.013,65.451,15.28,0,0.000
1773329512.2258093,31.987,14.759,0.011,65.757,15.21,0,0.000
1773329512.292581,35.951,14.823,0.014,65.724,15.22,0,0.000
1773329512.3595426,32.569,15.321,0.013,66.126,15.12,0,0.000
1773329512.4258573,31.618,14.689,0.027,65.287,15.32,1,0.673
1773329512.4927273,31.833,14.714,0.030,66.078,15.13,1,0.496
1773329512.5592287,31.651,14.673,0.026,65.465,15.28,1,0.305
1773329512.6258547,31.772,14.654,0.022,65.761,15.21,1,0.253
1773329512.6937265,32.049,15.289,0.015,66.829,14.96,0,0.000
1773329512.7586856,30.402,14.411,0.014,64.110,15.60,0,0.000
1773329512.825162,29.309,15.218,0.017,61.729,16.20,0,0.000
1773329512.8926525,32.037,14.404,0.014,66.680,15.00,0,0.000
1773329512.9592235,31.400,14.412,0.013,65.607,15.24,0,0.000
1773329513.0283802,31.096,14.230,0.010,68.149,14.67,0,0.000
1773329513.091823,29.128,14.363,0.010,62.423,16.02,0,0.000
1773329513.1583726,31.878,14.881,0.013,65.729,15.21,0,0.000
1773329513.2249405,32.072,14.317,0.011,65.563,15.25,0,0.000
1773329513.29158,36.016,14.444,0.013,65.827,15.19,0,0.000
1773329513.3582752,32.242,14.996,0.013,65.744,15.21,0,0.000
1773329513.425289,32.323,14.260,0.010,66.026,15.15,0,0.000
1773329513.4915247,32.830,14.480,0.011,65.279,15.32,0,0.000
1773329513.5580168,32.127,14.239,0.012,65.683,15.22,0,0.000
1773329513.6246862,32.260,14.343,0.014,65.711,15.22,0,0.000
1773329513.6918569,32.742,16.642,0.013,66.344,15.07,0,0.000
1773329513.758007,31.224,14.283,0.030,64.683,15.46,0,0.000
1773329513.8249154,32.088,14.525,0.020,65.990,15.15,0,0.000
1773329513.8913686,32.717,14.549,0.015,65.516,15.26,0,0.000
1773329513.9580255,31.943,14.980,0.012,65.819,15.19,0,0.000
1773329514.0244844,32.021,14.775,0.013,65.420,15.29,0,0.000
1773329514.090284,32.136,14.398,0.013,65.005,15.38,0,0.000
1773329514.1579328,32.949,14.281,0.012,66.615,15.01,0,0.000
1773329514.2244482,31.948,14.933,0.010,65.576,15.25,0,0.000
1773329514.2905293,32.414,14.235,0.011,65.107,15.36,0,0.000
1773329514.3577201,31.978,14.361,0.011,65.575,15.25,0,0.000
1773329514.4233646,32.542,14.326,0.013,64.709,15.45,0,0.000
1773329514.490115,33.170,14.253,0.012,65.938,15.17,0,0.000
1773329514.5578914,32.992,14.255,0.012,66.709,14.99,0,0.000
1773329514.6243029,31.008,14.363,0.013,65.524,15.26,0,0.000
1773329514.69,31.244,14.373,0.014,64.756,15.44,0,0.000
1773329514.7575662,32.667,14.566,0.014,66.654,15.00,0,0.000
1773329514.8242574,31.497,15.190,0.022,65.608,15.24,0,0.000
1773329514.8907719,32.046,14.335,0.013,65.508,15.27,0,0.000
1773329514.9565022,31.246,14.769,0.013,64.732,15.45,0,0.000
1773329515.0266063,32.637,14.346,0.014,69.297,14.43,0,0.000
1773329515.0907886,28.633,14.244,0.012,62.995,15.87,0,0.000
1773329515.158327,32.208,14.374,0.013,66.720,14.99,0,0.000
1773329515.2241442,31.047,14.930,0.012,64.711,15.45,0,0.000
1773329515.2909422,32.412,14.475,0.021,65.978,15.16,1,0.274
1773329515.3573117,31.981,14.658,0.018,65.446,15.28,0,0.000
1773329515.4240026,32.215,14.660,0.012,65.868,15.18,0,0.000
1773329515.490502,33.775,14.489,0.014,65.567,15.25,0,0.000
1773329515.5572717,32.231,15.418,0.013,65.943,15.16,0,0.000
1773329515.6237738,32.144,14.267,0.012,65.500,15.27,0,0.000
1773329515.6905923,32.216,14.349,0.013,66.026,15.15,0,0.000
1773329515.7573125,32.041,14.269,0.013,65.675,15.23,0,0.000
1773329515.8241818,31.899,14.899,0.023,66.054,15.14,0,0.000
1773329515.892539,32.387,14.350,0.011,67.385,14.84,0,0.000
1773329515.9570184,31.310,14.371,0.009,63.626,15.72,0,0.000
1773329516.0238736,32.188,14.297,0.013,65.923,15.17,0,0.000
1773329516.090423,32.159,14.614,0.013,65.293,15.32,0,0.000
1773329516.156926,32.121,14.316,0.029,65.551,15.26,0,0.000
1773329516.22372,32.354,14.323,0.014,66.015,15.15,0,0.000
1773329516.2901316,32.422,14.411,0.013,65.468,15.27,0,0.000
1773329516.3575869,32.205,14.260,0.011,66.637,15.01,0,0.000
1773329516.423601,31.345,14.628,0.013,64.807,15.43,0,0.000
1773329516.4901423,34.157,14.351,0.011,65.707,15.22,0,0.000
1773329516.556838,32.285,14.418,0.013,65.751,15.21,0,0.000
1773329516.6234148,32.139,14.710,0.013,65.747,15.21,0,0.000
1773329516.6900673,34.157,14.659,0.013,65.699,15.22,0,0.000
1773329516.7567756,33.032,14.350,0.014,65.716,15.22,0,0.000
1773329516.823525,32.148,15.530,0.025,65.777,15.20,0,0.000
1773329516.8899827,32.260,14.311,0.012,65.558,15.25,0,0.000
1773329516.9566677,32.444,15.609,0.018,65.738,15.21,0,0.000
1773329517.02687,31.362,15.132,0.013,69.354,14.42,0,0.000
1773329517.088903,28.572,15.052,0.014,61.021,16.39,0,0.000
1773329517.1565728,32.080,14.381,0.010,66.590,15.02,0,0.000
1773329517.2233586,30.999,14.241,0.014,65.703,15.22,0,0.000
1773329517.2890525,31.440,14.814,0.009,64.813,15.43,0,0.000
1773329517.3556318,32.073,14.292,0.013,65.644,15.23,0,0.000
1773329517.4233782,32.292,14.282,0.011,66.849,14.96,0,0.000
1773329517.4897616,32.011,14.874,0.011,65.429,15.28,0,0.000
1773329517.556302,32.096,14.339,0.013,65.713,15.22,0,0.000
1773329517.6231854,33.426,14.488,0.011,65.940,15.17,0,0.000
1773329517.6896996,31.844,14.387,0.012,65.500,15.27,0,0.000
1773329517.7602077,32.498,14.850,0.015,69.526,14.38,0,0.000
1773329517.8234594,30.936,15.840,0.026,62.334,16.04,0,0.000
1773329517.8902087,32.893,14.829,0.015,65.770,15.20,0,0.000
1773329517.9570405,32.116,14.787,0.012,65.949,15.16,0,0.000
1773329518.0239024,31.741,14.817,0.015,65.842,15.19,0,0.000
1773329518.0925093,31.414,15.545,0.014,67.724,14.77,0,0.000
1773329518.1564517,29.725,15.213,0.016,62.897,15.90,0,0.000
1773329518.2248108,32.060,16.074,0.016,67.533,14.81,0,0.000
1773329518.2896793,29.884,14.737,0.016,63.027,15.87,0,0.000
1773329518.3568628,32.167,15.571,0.016,66.370,15.07,0,0.000
1773329518.423129,31.228,15.072,0.015,64.844,15.42,0,0.000
1773329518.4896393,31.858,15.127,0.015,65.608,15.24,0,0.000
1773329518.556365,32.150,14.948,0.017,65.697,15.22,0,0.000
1773329518.6231294,32.227,14.866,0.015,65.934,15.17,0,0.000
1773329518.688658,31.942,14.808,0.015,64.311,15.55,0,0.000
1773329518.7564108,33.262,14.870,0.015,66.930,14.94,0,0.000
1773329518.822186,32.031,15.206,0.016,64.745,15.45,0,0.000
1773329518.889575,33.196,14.818,0.017,66.550,15.03,0,0.000
1773329518.956823,31.062,16.403,0.021,66.281,15.09,0,0.000
1773329519.02266,33.956,14.618,0.013,64.634,15.47,0,0.000
1773329519.0897882,32.136,14.682,0.013,65.938,15.17,0,0.000
1773329519.15959,31.714,15.154,0.016,68.938,14.51,0,0.000
1773329519.2229254,30.547,14.997,0.015,62.307,16.05,0,0.000
1773329519.2898147,31.613,14.773,0.015,65.799,15.20,0,0.000
1773329519.3562818,31.602,14.617,0.015,65.480,15.27,0,0.000
1773329519.422641,31.747,15.408,0.017,65.369,15.30,0,0.000
1773329519.4894886,32.145,15.437,0.014,65.862,15.18,0,0.000
1773329519.5558534,30.810,14.739,0.013,65.479,15.27,0,0.000
1773329519.6217475,33.053,15.288,0.012,64.594,15.48,0,0.000
1773329519.689295,32.878,14.814,0.015,66.704,14.99,0,0.000
1773329519.755974,32.735,14.833,0.013,65.645,15.23,0,0.000
1773329519.8218367,32.271,15.362,0.015,64.951,15.40,0,0.000
1773329519.888248,33.807,14.783,0.014,65.278,15.32,0,0.000
1773329519.9553127,34.398,14.835,0.015,66.175,15.11,0,0.000
1773329520.0220492,31.208,14.330,0.009,65.800,15.20,0,0.000
1773329520.087801,31.076,14.280,0.011,64.495,15.51,0,0.000
1773329520.1543877,33.116,14.525,0.015,65.652,15.23,0,0.000
1773329520.2218776,31.953,14.462,0.015,66.616,15.01,0,0.000
1773329520.2876644,31.727,14.398,0.015,64.860,15.42,0,0.000
1773329520.354294,32.858,14.211,0.010,65.641,15.23,0,0.000
1773329520.4219205,31.824,14.296,0.014,65.316,15.31,0,0.000
1773329520.4882662,30.661,14.231,0.013,65.195,15.34,0,0.000
1773329520.5552862,31.431,14.223,0.013,66.072,15.13,0,0.000
1773329520.6217582,30.955,14.749,0.014,65.536,15.26,0,0.000
1773329520.687433,35.270,14.469,0.016,64.666,15.46,0,0.000
1773329520.7540793,32.993,14.272,0.014,65.735,15.21,0,0.000
1773329520.8207371,32.028,14.259,0.013,65.623,15.24,0,0.000
1773329520.887276,32.811,14.597,0.014,65.583,15.25,0,0.000
1773329520.9552922,33.291,14.199,0.013,67.101,14.90,0,0.000
1773329521.0215378,30.480,14.205,0.013,65.173,15.34,0,0.000
1773329521.0872276,31.341,14.370,0.015,64.745,15.45,0,0.000
1773329521.1541667,32.160,14.379,0.013,66.100,15.13,0,0.000
1773329521.220548,31.956,14.344,0.012,65.353,15.30,0,0.000
1773329521.2872796,32.282,16.597,0.011,65.919,15.17,0,0.000
1773329521.3537862,33.004,14.370,0.011,65.540,15.26,0,0.000
1773329521.4214602,32.205,14.317,0.011,66.860,14.96,0,0.000
1773329521.4871974,31.542,14.638,0.013,64.796,15.43,0,0.000
1773329521.553798,31.966,14.602,0.012,65.714,15.22,0,0.000
1773329521.6206362,32.075,14.339,0.013,65.902,15.17,0,0.000
1773329521.6871188,32.784,14.234,0.014,65.579,15.25,0,0.000
1773329521.7535458,32.427,14.631,0.015,65.410,15.29,0,0.000
1773329521.8203173,33.130,14.632,0.012,65.933,15.17,0,0.000
1773329521.887098,32.456,15.190,0.012,65.716,15.22,0,0.000
1773329521.9539125,31.993,14.198,0.012,65.969,15.16,0,0.000
1773329522.0211728,31.835,14.605,0.010,66.208,15.10,0,0.000
1773329522.0869899,31.204,14.285,0.011,65.006,15.38,0,0.000
